features,label
"[-4.11562988e+02  8.11654205e+01  1.25880356e+01  1.73173618e+00
 -4.76436996e+00 -1.51435316e+00 -8.50546551e+00 -1.46510515e+01
 -9.09413624e+00  3.56466323e-01 -7.49992180e+00  1.19296379e-01
 -3.36092544e+00 -1.36153126e+00 -2.44047236e+00 -2.49289751e+00
 -1.58156574e+00  1.73808658e+00 -1.10182416e+00 -1.82594073e+00
 -2.22374344e+00 -2.03072596e+00 -4.06737280e+00  2.39130974e+00
 -3.86708409e-01  2.13477468e+00  2.04062772e+00  3.89894629e+00
  5.41149139e-01  2.58721924e+00 -2.18796968e+00  1.91320503e+00
  1.38365245e+00  1.58236444e+00  4.10123348e+00  2.04835296e+00
  3.36192966e+00  3.84489560e+00  2.05704546e+00  2.82366061e+00]",disgust
"[-3.7180383e+02  7.0029755e+01 -1.2286524e+01  1.8483910e+01
 -1.5707915e+01 -1.0231928e+01 -1.1241015e+01 -1.8937502e+01
 -4.9276681e+00 -6.6510396e+00 -9.3759871e+00  4.9965410e+00
 -1.0738451e+01  6.9016261e+00 -9.4568453e+00 -4.3860359e+00
 -2.1559134e+00 -6.4539666e+00 -4.2505021e+00 -1.9831735e+00
 -4.2931004e+00 -5.4082155e-01 -3.3618619e+00  6.2579789e+00
 -2.6863542e+00 -7.3636957e-02  1.3065350e+00  3.1854215e-01
  4.3474660e+00  4.6755934e+00 -1.9135688e-01  4.6609559e+00
  1.2577238e+00  2.5417230e+00  2.1936157e+00  3.4301654e-02
  2.3316336e+00  4.0539618e+00  1.4617300e+00  4.7116914e+00]",disgust
"[-4.0567166e+02  7.6056030e+01  1.4461352e+01  3.5026579e+00
 -1.9654785e+01 -6.3436170e+00  4.6446543e-02 -1.3294138e+01
 -5.1667323e+00  2.3429437e+00 -7.7354059e+00  1.0936447e+00
 -5.3169327e+00  2.3113718e+00 -4.9273362e+00 -6.1508784e+00
  1.7015077e+00 -4.7783303e-01  1.6217819e-01  4.7711506e+00
 -2.4824941e+00  1.1734758e-01 -2.2144749e+00  1.7151036e+00
  1.9837211e+00  3.1338751e+00  1.1974407e+00  1.2781982e+00
 -1.1213955e+00  3.3874714e+00 -1.4915488e+00  2.2098610e+00
  2.9834080e-01  8.3379221e-01  4.6515880e+00  4.7519317e+00
  5.0077739e+00  3.9833305e+00  1.6161652e-01  2.5118604e-01]",disgust
"[-3.8599390e+02  8.4176422e+01 -1.0688427e+01 -2.7754519e+00
 -1.3015889e+01  3.9559126e+00 -7.2569604e+00 -1.7825113e+01
 -6.9480200e+00 -8.3526678e-02 -9.5641308e+00  4.6023579e+00
 -1.1722035e+01  2.5495453e+00 -7.7734509e+00 -6.5186272e+00
  1.6444647e+00 -7.6495037e+00 -2.1331413e+00 -1.7397586e+00
 -3.8542910e+00  2.0773954e+00 -3.9641728e+00  1.2446826e+00
 -1.0724752e+00 -4.6462002e+00  1.1614702e+00  1.3648989e+00
 -7.9980654e-01  4.1290393e+00 -1.9636812e+00  5.0696673e+00
  2.0450735e+00  1.3587128e+00  3.2170963e+00  2.7283535e+00
  4.9737463e+00  3.2941787e+00  5.3022605e-01  2.1799936e+00]",disgust
"[-3.7525113e+02  6.4345924e+01 -1.8290620e-01  4.1496172e+00
 -8.8813496e+00  1.2529423e+00 -1.0867080e+01 -6.1006832e+00
 -9.9452791e+00  2.1887763e+00 -8.5527964e+00 -2.0803926e+00
 -3.4583595e+00  3.6863813e-01 -3.9203107e+00 -4.8614507e+00
 -8.0237442e-01  3.4121237e+00 -2.2717717e+00  3.2258806e+00
 -1.1623452e+00 -3.1809316e+00 -1.9006623e+00 -1.1391106e+00
 -2.2291352e-01  2.0750427e+00  2.0743530e+00  4.4118638e+00
  6.7572618e-01  3.1748068e+00 -2.0177285e-01  1.3629841e+00
  1.7830838e+00  3.0112150e+00  3.5573432e+00  2.1926305e+00
  1.3585974e+00  2.7783620e+00  1.3114789e+00  2.7050636e+00]",disgust
"[-4.1489230e+02  6.2083611e+01 -1.7578006e+00  1.9441896e+01
 -5.2387524e+00 -6.2389994e+00 -1.5946487e+01 -1.1027955e+01
 -6.2560425e+00 -7.2354311e-01 -9.8953333e+00  8.3861666e+00
 -3.9196224e+00  6.5338951e-01 -2.9044006e+00 -5.8483448e+00
  5.0822222e-01  5.8600360e-01 -9.9630175e+00  1.2273350e+00
 -4.5539675e+00 -1.4789496e-01 -1.9610969e+00  3.1519232e+00
 -1.8543719e+00  2.5071862e+00 -3.4920194e+00  3.8949552e+00
  2.1817648e+00  7.1853909e+00  4.3487277e+00  8.8180914e+00
  6.5032582e+00  6.7891326e+00  3.0797629e+00  4.6648246e-01
  9.5614338e-01  1.5985894e+00  1.7142909e+00  2.8085654e+00]",disgust
"[-3.9992288e+02  7.2172264e+01 -6.1458912e+00  9.0604916e+00
 -1.3791566e+01  1.7866503e-01 -3.4401028e+00 -1.5732342e+01
 -6.8920279e+00 -1.8762529e+00 -8.0101347e+00  3.0343902e+00
 -9.7796860e+00 -9.2041641e-01 -4.0165396e+00 -3.5250306e+00
 -1.6188940e+00 -1.0004313e+00 -6.4337621e+00 -4.9874869e-01
 -4.1857014e+00 -1.0916920e+00 -1.2442789e+00  2.5120046e+00
 -2.2309539e+00  1.2621112e+00 -3.6084423e+00  2.6436355e+00
  1.1329985e-01  4.3088036e+00  2.8612678e+00  6.9120035e+00
  1.7989440e+00  3.7277410e+00  2.2533705e+00  1.2640644e+00
  2.1655705e+00  2.9520955e+00  2.7518330e+00  3.5352719e+00]",disgust
"[-4.2100793e+02  7.4104584e+01  1.5789250e+00  1.9299582e+01
 -4.5371571e+00 -5.8502259e+00 -9.6269827e+00 -1.6629984e+01
 -9.3432693e+00 -7.8039494e+00 -1.1379460e+01 -3.0716035e-01
 -6.4392524e+00 -1.0854533e+00  1.1419100e+00 -5.9192882e+00
 -2.2704830e+00  2.4292727e+00 -4.6883106e+00  5.8275634e-01
 -5.7086282e+00  6.4355865e-02 -5.2171903e+00  2.6682818e+00
 -3.1942616e+00  2.3429506e+00 -1.6290261e+00  3.6142406e+00
  1.8479863e+00  3.9364381e+00  9.4801563e-01  8.0351362e+00
  5.4372592e+00  4.5634222e+00  8.3625402e+00  3.6985967e+00
  2.7551281e+00  4.5861650e+00  2.4199145e+00  3.5439358e+00]",disgust
"[-3.9034140e+02  7.0645363e+01 -7.9164405e+00  6.3388829e+00
 -4.8699012e+00 -2.8489044e+00 -8.8283615e+00 -7.3357420e+00
 -9.2658758e+00  1.0078483e+00 -8.3151855e+00 -1.9837312e+00
 -6.4808145e+00  1.7728021e+00 -7.2663057e-01 -4.7137671e+00
  1.1576246e+00  2.0280676e+00  8.9669043e-01  7.4020381e+00
 -1.7516302e+00  1.2909099e-01 -5.9569354e+00  1.3841066e+00
  1.9488239e+00  3.1182215e-01  5.9980243e-01  6.2437087e-01
  5.0882816e-01  2.8601010e+00 -3.6182163e+00  1.4794310e+00
 -2.4037421e+00  1.0642548e+00  3.3456869e+00  1.7884754e+00
  4.0600138e+00  6.5846028e+00  4.5950637e+00  5.5185513e+00]",disgust
"[-4.0606116e+02  5.1800972e+01 -5.6533527e+00  6.3813796e+00
 -4.3390422e+00  1.9671153e+00 -9.7133160e+00 -8.6521206e+00
 -6.5256047e+00  3.1956346e+00 -8.4909744e+00  3.0177815e+00
 -7.9205561e+00  1.8821187e+00 -6.4073950e-01 -4.3543944e+00
  9.5684367e-01 -1.6631350e-01 -6.7685666e+00  9.2116910e-01
 -4.7813253e+00 -1.8068250e+00  1.5055219e+00  2.6006896e+00
 -1.5527874e+00  1.3856790e+00 -5.3798418e+00  4.1534200e+00
 -1.0955132e+00  6.4223022e+00  2.0048656e+00  5.0523453e+00
  2.5300572e+00  3.5171068e+00  3.2862415e+00  3.8000669e+00
  4.8615489e+00  5.2918696e+00  2.3557203e+00  3.1215413e+00]",disgust
"[-4.1926138e+02  4.2691586e+01  1.2726297e+01  2.3947758e+01
  3.4470861e+00 -3.6089242e+00 -1.0546665e+01 -8.5139313e+00
 -1.2690134e+01 -2.0671041e+00 -7.4565244e+00  1.9132700e+00
 -6.7951059e+00  5.0407257e+00 -3.3474715e+00 -3.0572054e+00
  2.0643704e+00 -1.2252672e+00 -1.9862268e+00  5.6133127e+00
 -3.3739934e+00  1.8342162e+00 -2.7331431e+00 -9.4508755e-01
 -1.1258624e+00  2.9811561e+00  2.0747652e+00  4.8777652e+00
  3.7310672e-01  4.6667795e+00 -1.2773263e-01  3.4693613e+00
  1.3887962e+00  3.6499653e+00  6.0737624e+00  3.6691031e+00
  4.7413526e+00  1.5909679e+00  8.1421673e-01  2.1880755e+00]",disgust
"[-4.1042380e+02  7.2916878e+01 -7.0702062e+00  6.3294320e+00
 -1.1795446e+01  1.2195499e+01 -7.0934830e+00 -2.8266247e+01
 -2.9214845e+00  8.6675417e-01 -1.0891592e+01  6.3606577e+00
 -1.1092635e+01 -1.0136200e+00 -1.2091722e+00 -7.1300826e+00
  1.8990400e+00 -1.4384300e+00 -4.6280179e+00  2.0165730e+00
 -5.7329488e+00 -4.6590507e-01 -4.1429515e+00 -1.7561491e+00
 -3.7117667e+00 -1.8441026e-01 -3.9742546e+00  5.0334983e+00
 -3.4618576e+00  3.6601591e+00 -6.6649124e-02  3.3631306e+00
  4.3443232e+00  3.3607957e+00  8.1396255e+00  4.9323330e+00
  4.9612546e+00  3.2711046e+00  6.9376522e-01  2.2886891e+00]",disgust
"[-4.1394263e+02  5.3510540e+01 -5.6372881e+00  2.1447132e+01
 -6.4597583e+00 -1.6666193e+00 -1.3910269e+01 -9.1613054e+00
 -3.8113337e+00 -2.6160777e+00 -9.6719217e+00  2.6404743e+00
 -6.2605405e+00  1.2712318e+00 -2.2090783e+00 -4.6985135e+00
  1.1898092e+00 -1.1064711e+00 -5.8308225e+00 -9.2935719e-02
 -4.3307128e+00 -2.6475759e+00 -4.0354567e+00  1.9427583e+00
  1.0919856e+00  3.4810967e+00 -9.9473566e-01  3.2224505e+00
  6.9157970e-01  7.0498457e+00  3.0396502e+00  8.3661337e+00
  3.9251688e+00  4.8435240e+00  1.7591412e+00  2.8004248e+00
  3.1829445e+00  1.4431695e+00  1.0506207e+00  1.3999890e+00]",disgust
"[-3.89539246e+02  6.52422638e+01 -9.31718647e-01  2.47072582e+01
 -5.73319864e+00 -3.27479792e+00 -1.37522259e+01 -1.24348955e+01
 -5.55994129e+00 -2.91349888e+00 -1.05911560e+01  5.22915030e+00
 -8.71765900e+00  2.86518991e-01 -6.29130411e+00 -5.65797710e+00
 -2.16308093e+00 -6.16290271e-01 -7.87815857e+00  1.23799860e+00
 -4.40186357e+00 -4.97733545e+00 -3.93348098e+00  1.70379949e+00
 -6.84711838e+00  1.86975074e+00 -3.90236282e+00  3.29269361e+00
 -6.94135055e-02  4.36153078e+00  1.47448933e+00  5.99325752e+00
  3.73376679e+00  3.01723289e+00  2.71748638e+00  2.41090512e+00
  3.68381405e+00  4.06862783e+00  4.30139732e+00  5.04388237e+00]",disgust
"[-3.9527942e+02  8.2909752e+01  2.4662023e+00  1.0585511e+01
 -1.9758881e+01 -8.8801851e+00 -8.0581055e+00 -1.3095880e+01
 -7.6219425e+00 -3.4438341e+00 -8.7045479e+00  1.1343209e+00
 -9.9099417e+00  2.3785791e+00 -1.4562340e+00 -3.5952883e+00
  6.3156217e-01 -3.2516737e+00 -2.4411612e+00 -2.9539902e+00
 -1.8385841e-01  5.8843291e-01 -3.2212029e+00  4.0836592e+00
 -3.6583285e+00  1.2259483e+00 -1.3270967e+00  5.3098903e+00
  9.9341756e-01  7.3052483e+00  2.1666136e+00  5.1193624e+00
  1.7019701e+00  1.2891817e+00  4.0573230e+00  4.1790409e+00
  5.4979143e+00  2.9404111e+00  2.8533323e+00  2.0035887e+00]",disgust
"[-396.78085     68.5115     -12.987503    19.405949   -11.056096
    1.9990618  -15.624425   -22.04845     -5.5657454   -2.52195
   -8.534755     3.3160489   -8.725734     4.416055    -2.5795202
   -8.286362     0.6669156   -3.028977    -5.029183    -0.5085562
   -3.0708578    0.4918494   -3.3999107    4.0553575   -5.7203236
    2.4807146   -3.6523614    4.2974668    1.2219969    4.9399796
    1.7136595    5.002392     2.944941     3.850427     4.7236896
    3.3406653    4.4370847    2.254762     1.1961713    2.3760407]",disgust
"[-4.1245700e+02  4.0030918e+01  8.4262762e+00  9.4129620e+00
  1.8094431e+00  5.7302588e-01 -1.4351509e+01 -1.1782706e+01
 -9.5855875e+00 -6.5980096e+00 -9.5247736e+00  1.2663670e+00
 -3.9706459e+00  4.8050001e-01  1.1858782e+00 -3.0563397e+00
  2.4944503e+00  5.6459813e+00  3.9109366e+00  3.1425040e+00
 -2.5248220e+00  4.6548668e-01 -3.4033563e+00  3.0035803e+00
  7.1509850e-01  1.2699202e+00 -1.5514143e+00  2.1042712e+00
 -5.9226751e-02  7.0304847e+00 -1.4462659e+00  3.5778787e+00
  8.3235687e-01  1.0812711e+00  2.9529531e+00  1.7710928e+00
  3.1558037e+00  3.7452400e+00  1.4541830e+00  3.7629514e+00]",disgust
"[-406.70737      70.49141      -9.929044     18.66157      -9.118798
    2.1772068    -9.282741    -23.643246     -5.7450423     3.6790793
  -13.349337      3.368643    -12.386069      2.8022604    -4.036772
   -3.9679518     0.6093347    -3.9489233    -4.6349955    -1.3517189
   -4.4190645    -3.4189925    -0.58948976    4.7450595    -4.9427495
    1.2831239    -3.2904139     1.608297      3.0650966     4.534689
    0.87822485    5.614133      2.02834       4.4447355     5.512696
    3.872316      2.98523       5.0506096     2.429188      3.7127244 ]",disgust
"[-3.7901208e+02  6.4400185e+01 -2.1568811e+01  6.9795752e+00
 -1.3863811e+01  3.3497074e+00 -4.4868698e+00 -1.3719272e+01
 -8.6104536e+00  3.7629156e+00 -1.0006538e+01 -4.4354487e-02
 -7.0646734e+00  2.4800010e+00 -2.8855197e+00 -4.9360466e+00
 -1.1122677e+00 -3.1941905e+00 -4.5922155e+00  3.3648016e+00
 -4.1619000e+00 -1.8519037e+00  2.7135500e-01  2.3522954e+00
 -1.4624823e+00  1.0874748e+00  8.2988155e-01  4.4722033e+00
  4.6386037e+00  5.2756963e+00 -5.2511632e-01  5.2252617e+00
  1.9481373e+00  3.4356844e+00  2.8727484e+00  5.1908863e-01
  2.5934112e+00  1.6030654e+00  1.3624445e+00  3.7255878e+00]",disgust
"[-3.8402655e+02  9.0373634e+01  5.6656609e+00  5.2174067e+00
 -3.5125706e+01  7.4616894e-02 -5.0197968e+00 -1.2166012e+01
 -4.9499178e+00 -9.5334202e-01 -7.4011784e+00 -1.3488295e+00
 -9.1548338e+00  3.3409941e+00 -6.9674964e+00 -5.5216856e+00
  1.0242153e+00 -6.0620360e+00 -5.3434558e+00 -8.4761149e-01
 -7.1679072e+00 -4.6132884e+00 -2.0484924e+00  2.6992350e+00
  1.4386244e-01  3.7943037e+00 -1.4187278e+00 -1.6772925e+00
 -9.0405816e-01  3.4460220e+00  1.9857695e+00  7.6963673e+00
  4.5000191e+00  5.9335537e+00  5.2448335e+00  3.5452480e+00
  3.5246267e+00  6.8113977e-01  4.4739404e-01  9.8492002e-01]",disgust
"[-3.4862030e+02  4.6811142e+01 -1.4095689e+01  1.0991774e+01
 -1.3432683e+01  1.7541170e+00 -1.0953709e+01 -9.4327412e+00
 -7.5908623e+00 -1.9156326e+00 -1.0868864e+01 -2.8762622e+00
 -7.3737397e+00  9.8956898e-02 -2.3465016e+00 -5.3492332e+00
  1.7471924e+00  6.5625768e+00 -2.3778200e+00  2.5895493e+00
 -4.8443851e+00 -5.4874907e+00 -8.7216848e-01  3.0978940e+00
 -2.0342785e-01  1.4161273e+00 -4.2224603e+00  2.9148018e+00
  7.4951512e-01  2.9136312e+00 -9.8019946e-01  2.7196825e+00
  7.2603810e-01  3.1168013e+00  3.1812222e+00  4.9623618e+00
  4.9286575e+00  3.3410442e+00  8.4637243e-01  4.3294082e+00]",disgust
"[-3.9577875e+02  5.1721268e+01  1.8932524e+00  3.2661514e+01
 -8.5171270e+00 -9.9179277e+00 -1.1294635e+01 -5.3605647e+00
 -1.3958070e+01 -4.0337267e+00 -9.0624857e+00  2.6988006e+00
 -4.8517485e+00  8.7598950e-01 -1.8070832e-01 -3.7442803e+00
 -1.6936631e+00 -4.3947718e-01 -6.1542101e+00  2.4579096e-01
 -3.8075788e+00 -1.1534432e+00 -2.0470769e+00  2.9012985e+00
 -1.8693322e+00  5.3832207e+00 -7.9225463e-01  4.0316935e+00
 -4.1395923e-01  1.1832801e+00  1.5933002e+00  3.7744398e+00
  6.5534079e-01  2.4674640e+00  1.3188531e+00  1.2169883e+00
  2.0343449e+00  1.5204314e+00  1.8914967e+00  3.8920395e+00]",disgust
"[-3.7884738e+02  6.9481186e+01 -1.2371239e+01  4.4959035e+00
 -8.2939367e+00  4.5149589e+00 -7.1779938e+00 -1.3572279e+01
 -5.9044743e+00  1.4677216e-01 -7.7677464e+00 -7.5152200e-01
 -8.9770689e+00  3.9647667e+00 -5.8286467e+00 -3.8096004e+00
 -6.6827971e-01 -4.9693832e+00 -5.6050458e+00  3.9568834e+00
 -6.7690535e+00 -2.2553451e+00  2.8990030e-01  1.4335245e+00
 -1.7959627e+00 -1.4721040e+00 -3.8649390e+00  1.6046045e+00
  1.6983179e+00  4.7255225e+00  1.5460713e+00  4.7510991e+00
  3.7312436e+00  4.6436367e+00  4.7245879e+00  2.8264756e+00
  2.3955548e+00  3.1220291e+00  2.3954778e+00  1.8806196e+00]",disgust
"[-3.9366278e+02  4.9941467e+01  6.2265096e+00  3.3494167e+01
 -1.9283205e-01 -1.0539381e+01 -7.9393754e+00 -7.9155416e+00
 -1.1550946e+01 -4.7359500e+00 -1.0330080e+01  3.7534661e+00
 -9.4695358e+00  5.3839254e+00 -1.8617283e+00 -4.2770491e+00
  1.3019562e+00 -1.8408777e+00 -2.7458959e+00  3.2344515e+00
 -1.6585075e+00  4.0321553e-01 -2.2998054e+00  9.5033669e-01
 -4.3832145e+00 -8.9846991e-02 -2.4670050e+00 -4.8839194e-01
 -8.5469961e-01  2.8823574e+00  3.1694102e+00  6.0838399e+00
  2.9811537e+00  2.4173656e+00  3.3725038e+00  3.7158334e+00
  6.6768918e+00  6.7069902e+00  3.7645471e+00  3.7925947e+00]",disgust
"[-3.8756577e+02  8.3909813e+01 -2.8932201e+01  9.3964176e+00
 -1.1849583e+01 -5.9989399e-01 -8.0897512e+00 -2.2082060e+01
 -2.1911912e+00  3.0422649e+00 -1.2483554e+01  4.1996880e+00
 -5.8081508e+00 -1.3903689e+00 -4.0152946e+00 -7.9027882e+00
  2.3218288e-01 -3.9037557e+00 -5.9093747e+00  1.3661276e+00
 -5.8083401e+00  9.0001953e-01 -3.8332324e+00  2.6324711e+00
 -2.2141769e+00 -8.6699700e-01  4.0356392e-01  2.7508826e+00
  4.8396354e+00  7.9500852e+00 -1.5022513e+00  6.5064254e+00
  7.9610980e-01  4.0594373e+00  8.5082693e+00  4.8691020e+00
  7.4312763e+00  4.9817433e+00  1.4407175e+00  1.0607640e+00]",disgust
"[-3.80107208e+02  5.81399651e+01 -1.01419268e+01  2.82425270e+01
 -8.89327049e+00 -1.25972214e+01 -1.41891098e+01 -8.46711159e+00
 -6.40772104e+00 -2.54977107e+00 -1.00889664e+01  7.04829073e+00
 -4.67808247e+00  7.13285327e-01 -3.66978645e+00 -5.95608902e+00
  1.70003414e+00 -6.82207108e+00 -7.57323408e+00  5.01671982e+00
 -6.91661978e+00  1.44645665e-02  1.92849830e-01  1.76651299e+00
 -1.53647268e+00 -7.21494138e-01  1.68399656e+00  5.89183283e+00
  3.61670852e+00  6.64717960e+00  4.19805527e-01  5.20183039e+00
 -5.38931906e-01  2.51143074e+00  1.59806061e+00  2.07864332e+00
  1.00277148e-01  2.04884005e+00  2.81681657e+00  3.76876140e+00]",disgust
"[-3.9176370e+02  9.7307663e+01  1.0970169e+01  1.3673686e+01
 -3.2268196e+01 -5.5178185e+00 -5.5753636e+00 -1.4778313e+01
 -6.7975135e+00 -1.1139994e+00 -3.7374589e+00  4.0549860e+00
 -9.4137716e+00  4.0735507e+00 -6.7457738e+00 -1.5857543e+00
  1.1304629e+00 -4.6229734e+00 -3.7996905e+00 -3.6490345e+00
 -8.9388430e-01 -2.7089198e+00 -1.7724002e-02  3.4695818e+00
 -2.6370568e+00 -1.0978321e+00 -1.6393317e-02  2.8189330e+00
  1.9243553e+00  9.0089169e+00  1.3250613e+00  7.5135274e+00
  4.4180045e+00  3.6319880e+00  1.4808325e+00  6.1855841e-01
  3.7889773e-01  3.1456835e+00  4.4513461e-01  2.2812724e+00]",disgust
"[-3.7248938e+02  8.4504723e+01  6.1416018e-01  7.4097872e+00
 -1.5573109e+01 -4.9664116e+00 -2.7043669e+00 -1.9031336e+01
 -7.3979506e+00  4.1144805e+00 -9.4696531e+00  8.4874439e-01
 -5.1098604e+00  2.1310771e+00 -3.9213603e+00  1.0038602e+00
  5.1849346e+00 -2.2445834e+00 -8.8556826e-02 -5.5072445e-01
 -4.6509981e+00  3.7702399e-01 -3.8944499e+00 -3.8777322e-02
  2.3113708e+00  5.7825761e+00  2.3551760e+00  4.6122513e+00
 -6.2017989e-01  3.4297967e+00 -1.5750991e+00  5.5731096e+00
  1.7362204e+00  1.8859463e+00  2.3387156e+00  2.3206332e+00
  2.8254766e+00  2.6001594e+00  3.3868253e-01  8.9539731e-01]",disgust
"[-3.78832184e+02  9.50917053e+01  2.12270832e+00 -1.33166218e+01
 -1.82554111e+01  3.40488315e+00 -1.02186470e+01 -1.63080235e+01
 -8.76613426e+00 -1.89252794e+00 -9.73949528e+00  9.84745026e+00
 -9.52838135e+00  7.22948408e+00 -4.54096603e+00 -5.65876293e+00
  2.13045621e+00  8.45348090e-02 -1.62052369e+00  3.54312134e+00
 -1.02151966e+00 -1.81876528e+00 -1.15089095e+00  2.78712749e+00
  4.09059095e+00  3.62423086e+00 -9.09846067e-01  4.69141722e+00
 -2.21831322e+00  3.52751470e+00 -3.94034815e+00  1.93207693e+00
  3.71007109e+00  2.44743586e+00  5.62167692e+00  3.25217104e+00
  3.65523291e+00  1.34888208e+00 -1.22219801e+00 -1.49579095e-02]",disgust
"[-3.5691513e+02  4.8383781e+01 -1.4740755e+01  1.6838293e+01
 -1.8905254e+01  3.9659677e+00 -7.2028852e+00 -1.0813828e+01
 -5.2589016e+00  2.6120963e+00 -7.0451264e+00  3.9228501e+00
 -9.5283031e+00  2.8762279e+00 -5.5510421e+00 -3.1856639e+00
  2.2933106e+00 -2.4072268e+00 -2.0434320e+00  3.9697433e+00
 -2.3730098e-01  1.8390740e-01 -3.0996983e+00  2.6470957e+00
 -1.0151085e+00  2.6413321e-01  1.2667047e+00  3.1800411e+00
  2.2394116e+00  4.6150436e+00 -1.3787060e+00  4.7404923e+00
  6.3928491e-01  3.2253382e+00  1.7768725e+00  3.1355786e+00
  3.4371340e+00  3.3892965e+00  3.6811976e+00  5.0106535e+00]",disgust
"[-360.988        64.76188      -1.4595981    14.603528    -16.553314
   -7.8251867   -15.429364    -14.860232    -11.922256     -2.3537939
   -7.973454      0.84988385   -4.1308618     0.5164023    -1.7969694
   -4.0511165     0.4066219     3.2617102    -1.12326       0.7652213
   -2.1976576    -3.6782048    -1.9648993     4.2831035    -1.5019764
    4.6404614     0.83311546    3.6266265    -0.74036574    2.6652527
   -2.7477496     2.3644917     2.2337003     1.7606137     4.3131967
    2.9344046     4.7175026     4.9716005     1.5832498     1.9041893 ]",disgust
"[-3.9741876e+02  7.6432579e+01  7.6236153e-01 -2.5298061e+00
 -1.6651211e+01  2.6927717e+00 -1.2568476e+01 -1.5211143e+01
 -7.4574771e+00  2.0527902e+00 -1.1002750e+01  5.8047409e+00
 -1.0470691e+01  2.3031526e+00 -4.8587103e+00 -4.0230637e+00
  4.3627162e+00 -1.0254437e+00  1.4878613e-01 -8.7022364e-01
 -2.8986413e+00  3.2861183e+00 -9.9005938e-01  4.9041800e+00
  2.2731952e-01  1.5231904e-01 -2.9037948e+00  3.4407625e-01
 -2.7981308e+00  3.9052672e+00  6.3732225e-01  2.2887971e+00
  1.6358566e-01 -1.5856975e+00  3.4366205e+00  3.9201291e+00
  2.3797376e+00  4.9413395e+00  2.1415079e+00  3.5329413e+00]",disgust
"[-4.2647974e+02  7.6597359e+01  1.4214897e+00  2.1293097e+01
 -1.0403523e+01 -4.8178130e-01 -5.1980538e+00 -1.7708166e+01
 -5.3975692e+00  2.0618473e-01 -7.1713920e+00  1.7629354e+00
 -8.1351910e+00  7.7783056e-02 -6.7424850e+00 -2.6004915e+00
  1.8980564e+00 -5.3290911e+00 -3.4674590e+00 -1.1359224e+00
 -5.6564116e+00  2.4232469e+00 -4.3860049e+00  2.6782718e+00
 -9.0618420e-01 -1.7427477e+00 -3.5480521e+00  1.6758496e+00
  1.6469094e+00  8.6643505e+00  3.9073005e+00  3.1602399e+00
  2.9746902e+00  2.2559674e+00  3.6241124e+00  3.1684134e+00
  4.1815395e+00  2.4568691e+00 -4.7160141e-02  9.0739018e-01]",disgust
"[-417.05066      49.97256       1.6082528    21.816679    -10.60495
    3.9900024    -8.583513    -14.441022     -3.7349186     1.5603385
   -5.6107955     1.6840976    -6.383753      4.373997     -6.0598803
   -3.1521077     2.1222563    -4.183528     -3.2546072     1.6386186
   -1.9898946     1.4588937    -2.1582649     3.3802314    -0.8697042
    0.41712812    0.59060013    4.7832613     2.9034169     5.008869
   -1.3660443     0.621536      1.8854222     5.3543444     7.607236
    5.8544707     3.2894447     2.907948      1.2341456     3.2270324 ]",disgust
"[-3.9208087e+02  6.8875504e+01 -9.1181097e+00  2.1310759e+01
 -1.1538553e+01  2.8293821e-01 -1.0734110e+01 -1.7560863e+01
 -4.6391397e+00 -2.7501905e-01 -9.8776503e+00  2.6636512e+00
 -7.5693731e+00  1.2876042e+00 -5.1947945e-01 -3.9602942e+00
  2.0303378e+00 -1.8910364e+00 -4.1247649e+00  1.3467463e+00
 -2.1165941e+00  5.8208209e-01 -8.9422840e-01  2.0280292e+00
 -2.8866534e+00  3.1021744e-01 -2.8367856e+00  3.6221225e+00
  3.6640575e+00  6.4052086e+00  2.4065242e+00  6.4797950e+00
  1.9731325e+00  3.6747256e-01  2.6722169e+00  1.4077685e+00
  4.2603140e+00  2.8805034e+00  2.1984065e+00  1.3382112e+00]",disgust
"[-4.1403287e+02  3.5987175e+01  9.4630184e+00  1.2795455e+01
  3.7548986e-01  1.1138135e+00 -1.2848005e+01 -1.1635464e+01
 -9.9075584e+00 -3.1406348e+00 -1.0878909e+01  4.4401240e+00
 -5.0748463e+00 -5.9647393e-01  3.1519210e-01 -2.9315088e+00
 -6.1549366e-01  1.6676164e+00 -1.6533520e+00  3.4369328e+00
 -1.0343077e+00  2.5756209e+00 -5.3150692e+00  2.8183851e-01
 -4.5160379e+00  1.4846791e+00  2.5880915e-01  5.5444598e+00
  1.7127002e+00  2.2714744e+00 -4.2798448e-02  3.1166799e+00
  2.5552833e+00  3.2420831e+00  5.7465763e+00  4.8054237e+00
  4.3876529e+00  2.4835496e+00  2.1178775e+00  3.5693333e+00]",disgust
